Overriding config with config/train_shakespeare_char.py:
# train a miniature character-level shakespeare model
# good for debugging and playing on macbooks and such

out_dir = 'out-shakespeare-char'
eval_interval = 250 # keep frequent because we'll overfit
eval_iters = 200
log_interval = 10 # don't print too too often

# we expect to overfit on this small dataset, so only save when val improves
always_save_checkpoint = False

wandb_log = False # override via command line if you like
wandb_project = 'shakespeare-char'
wandb_run_name = 'mini-gpt'

dataset = 'shakespeare_char'
gradient_accumulation_steps = 1
batch_size = 64
block_size = 256 # context of up to 256 previous characters

# baby LLaMA model :)
dim = 128
n_layers = 4
n_heads = 4
dropout = 0.2

learning_rate = 1e-3 # with baby networks can afford to go a bit higher
max_iters = 5000
lr_decay_iters = 5000 # make equal to max_iters usually
min_lr = 1e-4 # learning_rate / 10 usually
beta2 = 0.99 # make a bit bigger because number of tokens per iter is small

warmup_iters = 100 # not super necessary potentially

# on macbook also add
# device = 'cpu'  # run on cpu only
# compile = False # do not torch compile the model

tokens per iteration will be: 16,384
found vocab_size = 65 (inside data/shakespeare_char/meta.pkl)
Initializing a new model from scratch
model_conf = ModelArgs(dim=128, n_layers=4, n_heads=4, vocab_size=65, multiple_of=8, norm_eps=1e-06, max_batch_size=64, max_seq_len=256)
number of parameters: 17.59M
num decayed parameter tensors: 39, with 17,600,768 parameters
num non-decayed parameter tensors: 9, with 1,152 parameters
using fused AdamW: False
step 0: train loss 4.3878, val loss 4.3964
iter 440: loss 1.51544869, time 100.00ms
iter 441: loss 1.50886858, time 101.69ms
iter 442: loss 1.49552178, time 101.20ms
iter 443: loss 1.51752758, time 101.01ms
iter 444: loss 1.46272767, time 101.25ms
iter 445: loss 1.48040712, time 100.90ms
iter 446: loss 1.48937762, time 101.33ms
iter 447: loss 1.45257640, time 101.28ms
iter 448: loss 1.50200033, time 101.43ms
iter 449: loss 1.45276165, time 100.96ms
iter 450: loss 1.50798345, time 100.88ms
iter 451: loss 1.50985074, time 100.29ms
iter 452: loss 1.50072050, time 100.75ms
iter 453: loss 1.50008166, time 100.49ms
iter 454: loss 1.47929966, time 100.84ms
iter 455: loss 1.49786615, time 100.90ms
iter 456: loss 1.47541738, time 128.93ms
iter 457: loss 1.46283770, time 100.98ms
iter 458: loss 1.47688210, time 99.88ms
iter 459: loss 1.47265756, time 101.56ms
iter 460: loss 1.49676907, time 101.54ms
iter 461: loss 1.46944952, time 102.05ms
iter 462: loss 1.48527849, time 102.08ms
iter 463: loss 1.46274185, time 100.65ms
iter 464: loss 1.48119664, time 101.75ms
iter 465: loss 1.49421585, time 101.37ms
iter 466: loss 1.43091679, time 101.86ms
iter 467: loss 1.45182025, time 101.89ms
iter 468: loss 1.47746730, time 101.46ms
iter 469: loss 1.44812655, time 100.24ms
iter 470: loss 1.43286836, time 127.27ms
iter 471: loss 1.46837831, time 100.84ms
iter 472: loss 1.45173001, time 101.24ms
iter 473: loss 1.46044862, time 99.86ms
iter 474: loss 1.47416782, time 100.63ms
iter 475: loss 1.46358526, time 99.03ms
iter 476: loss 1.45487761, time 100.76ms
iter 477: loss 1.48216200, time 101.45ms
iter 478: loss 1.42358327, time 100.60ms
iter 479: loss 1.44062471, time 100.82ms
iter 480: loss 1.44532168, time 100.78ms
iter 481: loss 1.44158602, time 100.71ms
iter 482: loss 1.49483478, time 100.21ms
iter 483: loss 1.45225680, time 99.85ms
iter 484: loss 1.47612906, time 100.28ms
iter 485: loss 1.48280239, time 100.29ms
iter 486: loss 1.49040842, time 100.64ms
iter 487: loss 1.45064509, time 100.41ms
iter 488: loss 1.45907986, time 101.35ms
iter 489: loss 1.44835651, time 101.17ms
iter 490: loss 1.46675432, time 99.85ms
iter 491: loss 1.47152793, time 100.59ms
iter 492: loss 1.46849966, time 128.10ms
iter 493: loss 1.48399842, time 100.96ms
iter 494: loss 1.46231544, time 100.26ms
iter 495: loss 1.46103442, time 100.66ms
iter 496: loss 1.45410466, time 99.12ms
iter 497: loss 1.47642922, time 99.65ms
iter 498: loss 1.48356116, time 100.98ms
iter 499: loss 1.46562171, time 101.18ms
step 500: train loss 1.4552, val loss 1.6584
saving checkpoint to out-shakespeare-char
iter 500: loss 1.46917212, time 32504.27ms
iter 501: loss 1.43899632, time 106.00ms
